	Name                    ,ScreenSize,PrimaryCamera,SecondaryCamera,RAM,Battery,Memory,SDSlot,TalkTime,Price,Announced,VoiceControl,SoundSpeaker,Weight,PhysicalKeyboard

	Samsung Galaxy J2 Pro   ,5.0   ,8             ,5               ,1.5,2600   ,16    ,1      ,18       ,120  ,2018     ,1            ,1            ,153   ,0

	Samsung Galaxy A8+      ,6.0   ,16            ,16              ,6.0,3500   ,64    ,1      ,24       ,600  ,2017     ,1            ,1            ,191   ,0

	Samsung Galaxy J2       ,4.4   ,8             ,2               ,1.0,2000   ,8     ,1      ,12       ,120  ,2017     ,1            ,1            ,129   ,0

	Sony XperiaX A2 Ultra   ,6.0   ,23            ,16              ,4.0,3850   ,32    ,1      ,20       ,580  ,2018     ,1            ,1            ,221   ,0

	Sony Xperia L1          ,5.5   ,13            ,5               ,2.0,2620   ,16    ,1      ,13       ,190  ,2017     ,1            ,1            ,180   ,0

	Sony Xperia XZ          ,5.2   ,23            ,31              ,3.0,2900   ,32    ,1      ,11       ,440  ,2016     ,0            ,2            ,161   ,0

	Sony XperiaX Performance,5.0   ,23            ,13              ,3.0,2700   ,32    ,1      ,20       ,340  ,2016     ,0            ,2            ,164.4 ,0

	Asus Zenfone 3 Max      ,5.5   ,16            ,8               ,4.0,4100   ,32    ,1      ,17       ,280  ,2016     ,0            ,1            ,148   ,0

	Asus Zenfone 4 SelfiePro,5.5   ,16            ,4               ,4.0,3000   ,64    ,1      ,19       ,440  ,2017     ,1            ,1            ,147   ,0

	Asus Zenfone 4 Max      ,5.2   ,13            ,8               ,3.0,4100   ,32    ,1      ,17       ,270  ,2017     ,1            ,1            ,181   ,0

	Asus Zenfone Go         ,5.0   ,13            ,5               ,2.0,2600   ,16    ,1      ,9        ,130  ,2015     ,0            ,1            ,135   ,0

	LG G6                   ,5.7   ,13            ,5               ,4.0,3300   ,13    ,1      ,16       ,430  ,2017     ,1            ,1            ,163   ,0

	LG Stylus 3             ,5.7   ,13            ,5               ,3.0,3200   ,16    ,1      ,19       ,200  ,2017     ,1            ,1            ,149   ,0

	LG Harmony              ,5.3   ,8             ,5               ,1.5,2800   ,16    ,1      ,14       ,90   ,2017     ,0            ,1            ,141.8 ,0

	LG X venture            ,5.2   ,16            ,5               ,2.0,4100   ,32    ,1      ,24       ,400  ,2017     ,0            ,1            ,166.5 ,0

	LG V20                  ,5.7   ,16            ,5               ,4.0,3200   ,64    ,1      ,20       ,560  ,2016     ,0            ,1            ,174   ,0

	LG X5                   ,5.5   ,13            ,5               ,2.0,2800   ,16    ,1      ,16       ,160  ,2016     ,0            ,1            ,133   ,0

	Apple iPhone 8 Plus     ,5.5   ,12            ,7               ,3.0,2691   ,256   ,0      ,21       ,910  ,2017     ,1            ,2            ,202   ,0

	Apple iPhone 8          ,4.7   ,12            ,7               ,2.0,1821   ,256   ,0      ,14       ,800  ,2017     ,1            ,2            ,148   ,0

	Apple iPhone 6s         ,4.7   ,12            ,5               ,2.0,1715   ,128   ,0      ,14       ,500  ,2015     ,1            ,1            ,143   ,0

	Apple iPhone 7          ,4.7   ,12            ,7               ,2.0,1960   ,256   ,0      ,14       ,610  ,2016     ,1            ,2            ,138   ,0

	Apple iPhone 5s         ,4.0   ,8             ,1.2             ,1.0,1560   ,64    ,0      ,10       ,330  ,2013     ,1            ,1            ,112   ,0

	Vodafone Smart prime 6  ,5.0   ,8             ,2               ,1.0,2500   ,8     ,1      ,18       ,110  ,2015     ,0            ,1            ,155   ,0

	Vodafone Smart prime 7  ,5.0   ,8             ,5               ,1.0,2540   ,8     ,1      ,9        ,100  ,2016     ,1            ,1            ,128   ,0

	BlackBerry Priv         ,5.4   ,18            ,2               ,3  ,3410   ,32    ,1      ,24       ,270  ,2015     ,0            ,1            ,192   ,1

	BlackBerry Classic      ,3.5   ,8             ,2               ,2  ,2515   ,16    ,1      ,12       ,120  ,2014     ,0            ,1            ,177   ,1

	Huawei Mate 10 Pro      , 6    ,12            ,8               ,6  ,4000   ,128   ,0      ,50       ,650  ,2017     ,1            ,2            ,178   ,0

	Huawei P9 Plus          ,5.5   ,12            ,8               ,4  ,3400   ,64    ,1      ,40       ,430  ,2016     ,1            ,2            ,162   ,0

	OnePlus 5T              ,6.01  ,16            ,16              ,8  ,3300   ,128   ,0      ,44       ,500  ,2017     ,0            ,1            ,162   ,0

	Motorola Moto G5 Plus   ,5.2   ,12            ,5               ,4  ,3000   ,64    ,1      ,30       ,250  ,2017     ,0            ,1            ,155   ,0